ANGELEGT_AM,TATZEIT_ANFANG_DATUM,TATZEIT_ANFANG_STUNDE,TATZEIT_ENDE_DATUM,TATZEIT_ENDE_STUNDE,LOR,SCHADENSHOEHE,VERSUCH,ART_DES_FAHRRADS,DELIKT,ERFASSUNGSGRUND
17.05.2023,16.05.2023,18,17.05.2023,08,01401047,548,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,07,17.05.2023,16,10400939,1399,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,12.05.2023,18,12.05.2023,21,02200213,930,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,21,16.05.2023,05,03601245,400,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,12,17.05.2023,16,03400831,2300,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,08,17.05.2023,15,09200511,2300,Nein,Rennrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,08,17.05.2023,15,03500933,260,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,13,17.05.2023,08,09200716,498,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,18,17.05.2023,18,03601245,450,Nein,diverse Fahrräder,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,06,17.05.2023,15,04501153,2516,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,07,17.05.2023,15,02200211,429,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,22,16.05.2023,07,03501037,500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,20,16.05.2023,23,01100311,3800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,12,16.05.2023,14,01401044,930,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,10,16.05.2023,12,11300619,180,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.05.2023,16.05.2023,17,17.05.2023,07,07100204,1400,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,06,17.05.2023,14,12500926,900,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,09,17.05.2023,18,01100206,659,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,12,17.05.2023,15,01300835,600,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,10,16.05.2023,14,09200715,800,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,17,17.05.2023,06,11300620,885,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,11,16.05.2023,23,02500835,699,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,08,16.05.2023,08,02500836,909,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,16,17.05.2023,14,11300722,299,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,23,17.05.2023,08,11300722,734,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,15,17.05.2023,18,03200310,650,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,01,17.05.2023,01,10100206,10,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,18,17.05.2023,07,07200409,2453,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,12.05.2023,17,14.05.2023,19,03400723,1200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,07,16.05.2023,17,02200210,290,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,09.05.2023,18,09.05.2023,21,01100308,3200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,18,16.05.2023,13,02500728,850,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,18,17.05.2023,11,07400824,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,19,17.05.2023,13,02200210,200,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,17.05.2023,09,17.05.2023,11,08200623,3022,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.05.2023,16.05.2023,17,17.05.2023,14,08200623,1124,Nein,Damenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
17.05.2023,17.05.2023,14,17.05.2023,17,07601544,460,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,09,15.05.2023,13,04400834,331,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,15.05.2023,18,16.05.2023,19,03500933,1145,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,15,16.05.2023,20,03200207,599,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
17.05.2023,16.05.2023,08,16.05.2023,20,12100205,300,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,16.05.2023,00,16.05.2023,07,03601140,2300,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,09,16.05.2023,10,08401244,849,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.05.2023,16.05.2023,07,16.05.2023,13,11400929,876,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,01,15.05.2023,01,01400938,126,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,18,16.05.2023,15,03701554,330,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,09,16.05.2023,15,12400723,300,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,18,16.05.2023,07,03601140,1519,Nein,Mountainbike,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,12.05.2023,16,13.05.2023,02,08100419,750,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,18,16.05.2023,06,03501037,3000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,15,16.05.2023,06,03400723,150,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,14,16.05.2023,08,10200423,320,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,21.04.2023,08,21.04.2023,16,09501838,999,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,22,16.05.2023,07,07400721,2000,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,15.05.2023,19,16.05.2023,12,10200524,2800,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,15.05.2023,13,16.05.2023,15,04300619,1799,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,13,16.05.2023,15,01100308,1700,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,08,16.05.2023,11,09200512,1500,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,13,16.05.2023,13,11300724,599,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,14.05.2023,08,16.05.2023,09,04300623,949,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,07,16.05.2023,17,06400838,440,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,11.05.2023,20,13.05.2023,07,12200308,457,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,20,16.05.2023,21,02300315,1179,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,18,16.05.2023,18,07100101,2700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,08,15.05.2023,20,07601238,398,Nein,Mountainbike,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,20,16.05.2023,08,10200422,849,Nein,Herrenfahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,15.05.2023,18,16.05.2023,12,07400720,3629,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,12.05.2023,20,13.05.2023,01,09502043,670,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,12.05.2023,18,12.05.2023,18,02500727,1600,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,08,16.05.2023,09,01400939,2150,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,21,16.05.2023,10,02300419,3000,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,19,14.05.2023,08,10100316,750,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,14,14.05.2023,10,03601142,440,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,16,14.05.2023,09,04400726,3947,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,12.05.2023,15,12.05.2023,15,03601453,1000,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,01.05.2023,17,02.05.2023,13,02200212,2259,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,17,16.05.2023,14,11200513,448,Nein,Kinderfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,14.05.2023,18,15.05.2023,07,03200308,480,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,20,16.05.2023,08,11300725,499,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,15,16.05.2023,16,01400939,934,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,19,16.05.2023,21,01401047,649,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,16,16.05.2023,07,02500728,639,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,15.05.2023,20,15.05.2023,20,12200411,2004,Nein,Herrenfahrrad,Fahrraddiebstahl,Einfacher Diebstahl von Fahrrädern
16.05.2023,11.05.2023,20,13.05.2023,07,12200308,700,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,11,14.05.2023,18,07200412,679,Nein,Fahrrad,Keller- und Bodeneinbruch,Sonstiger schwerer Diebstahl in/aus Keller/Boden von Fahrrädern
16.05.2023,21.04.2023,13,24.04.2023,07,08100312,1085,Nein,Damenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,13.05.2023,19,15.05.2023,07,11501339,550,Nein,Herrenfahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
16.05.2023,16.05.2023,20,16.05.2023,20,09200819,1550,Nein,Fahrrad,Fahrraddiebstahl,Sonstiger schwerer Diebstahl von Fahrrädern
